136331,195.57,-99.22,0.00,25.00
136351,195.57,-99.43,0.00,25.00
136371,195.57,-99.60,0.00,25.00
136391,195.57,-99.74,0.00,25.00
136411,195.57,-99.85,0.00,25.00
136431,195.57,-99.92,0.00,25.00
136451,195.57,-99.97,0.00,25.00
136471,195.57,-99.98,0.00,25.00
136492,195.57,-99.97,0.00,25.00
136512,195.57,-99.93,0.00,25.00
136532,195.57,-99.86,0.00,25.00
136552,195.57,-99.76,0.00,25.00
136572,195.57,-99.64,0.00,25.00
136592,195.57,-99.51,0.00,25.00
136612,195.57,-99.35,0.00,25.00
136632,195.57,-99.18,0.00,25.00
136652,195.57,-99.00,0.00,25.00
136672,195.57,-98.80,0.00,25.00
136693,195.57,-98.60,0.00,25.00
136713,195.57,-98.39,0.00,25.00
136733,195.57,-98.18,0.00,25.00
136753,195.57,-97.97,0.00,25.00
136773,195.57,-97.76,0.00,25.00
136793,195.57,-97.55,0.00,25.00
136813,195.57,-97.33,0.00,25.00
136833,195.57,-97.11,0.00,25.00
136853,195.57,-96.88,0.00,25.00
136873,195.57,-96.65,0.00,25.00
136894,195.57,-96.42,0.00,25.00
136914,195.57,-96.18,0.00,25.00
136934,195.57,-95.94,0.00,25.00
136954,195.57,-95.69,0.00,25.00
136974,195.57,-95.44,0.00,25.00
136994,195.57,-95.19,0.00,25.00
137014,195.57,-94.94,0.00,25.00
137034,195.57,-94.68,0.00,25.00
137054,195.57,-94.42,0.00,25.00
137074,195.57,-94.16,0.00,25.00
137095,195.57,-93.89,0.00,25.00
137115,195.57,-93.63,0.00,25.00
137135,195.57,-93.37,0.00,25.00
137155,195.57,-93.12,0.00,25.00
137175,195.57,-92.88,0.00,25.00
137195,195.57,-92.65,0.00,25.00
137215,195.57,-92.43,0.00,25.00
137235,195.57,-92.21,0.00,25.00
137255,195.57,-91.99,0.00,25.00
137275,195.57,-91.78,0.00,25.00
137296,195.57,-91.56,0.00,25.00
137316,195.57,-91.34,0.00,25.00
137336,195.57,-91.13,0.00,25.00
137356,195.57,-90.91,0.00,25.00
137376,195.57,-90.70,0.00,25.00
137396,195.57,-90.48,0.00,25.00
137416,195.57,-90.26,0.00,25.00
137436,195.57,-90.04,0.00,25.00
137456,195.57,-89.81,0.00,25.00
137476,195.57,-89.58,0.00,25.00
137497,195.57,-89.35,0.00,25.00
137517,195.57,-89.12,0.00,25.00
137537,195.57,-88.89,0.00,25.00
137557,195.57,-88.67,0.00,25.00
137577,195.57,-88.44,0.00,25.00
137597,195.57,-88.21,0.00,25.00
137617,195.57,-87.97,0.00,25.00
137637,195.57,-87.73,0.00,25.00
137657,195.57,-87.48,0.00,25.00
137677,195.57,-87.23,0.00,25.00
137699,195.57,-86.97,0.00,25.00
137719,195.57,-86.71,0.00,-25.00
137739,195.57,-86.45,0.00,-25.00
137759,195.57,-86.17,0.00,-25.00
137779,195.57,-85.90,0.00,-25.00
137799,195.57,-85.64,0.00,-25.00
137819,195.57,-85.40,0.00,-25.00
137839,195.57,-85.19,0.00,-25.00
137859,195.57,-85.01,0.00,-25.00
137879,195.57,-84.87,0.00,-25.00
137902,195.57,-84.71,0.00,-25.00
137922,195.57,-84.68,0.00,-25.00
137942,195.57,-84.68,0.00,-25.00
137962,195.57,-84.70,0.00,-25.00
137982,195.57,-84.75,0.00,-25.00
138002,195.57,-84.83,0.00,-25.00
138022,195.57,-84.93,0.00,-25.00
138042,195.57,-85.04,0.00,-25.00
138062,195.57,-85.17,0.00,-25.00
138082,195.57,-85.31,0.00,-25.00
138104,195.57,-85.46,0.00,-25.00
138124,195.57,-85.62,0.00,-25.00
138144,195.57,-85.78,0.00,-25.00
138164,195.57,-85.95,0.00,-25.00
138184,195.57,-86.13,0.00,-25.00
138204,195.57,-86.32,0.00,-25.00
138224,195.57,-86.51,0.00,-25.00
138244,195.57,-86.72,0.00,-25.00
138264,195.57,-86.93,0.00,-25.00
138284,195.57,-87.15,0.00,-25.00
138306,195.57,-87.37,0.00,-25.00
138326,195.57,-87.60,0.00,-25.00
138346,195.57,-87.84,0.00,-25.00
138366,195.57,-88.09,0.00,-25.00
138386,195.57,-88.34,0.00,-25.00
138406,195.57,-88.60,0.00,-25.00
138426,195.57,-88.87,0.00,-25.00
138446,195.57,-89.15,0.00,-25.00
138466,195.57,-89.44,0.00,-25.00
138486,195.57,-89.73,0.00,-25.00
138508,195.57,-90.03,0.00,-25.00
138528,195.57,-90.33,0.00,-25.00
138548,195.57,-90.62,0.00,-25.00
138568,195.57,-90.92,0.00,-25.00
